objectid,ntm_stop_id,ntm_feed_id,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
84761,84761,66,16350,GraBeaSE,Grant Ave & Beach Ave,,42.940333,-76.554115,
80833,80833,66,16445,OwaLakNW,Owasco St & Lake Ave,,42.927489,-76.553848,
80594,80594,66,16425,GraLanNW,Grant Ave & Lansing St,,42.941032,-76.5536,
80304,80304,66,12894,StaAptLM,Standart Woods Apts Bldg G,,42.945973,-76.553536,
84875,84875,66,17943,StaWodLM,Standart Wood Apts Bldg D,,42.94583,-76.553523,
83728,83728,66,16436,LakDenNW,Lake Ave & Dennis St,,42.918835,-76.553379,
82278,82278,66,12511,MetLakSW,Metcalf Dr & Lake Ave,,42.916731,-76.553369,
79904,79904,66,16914,SftLakNE,Swift St & Lake Ave,,42.920553,-76.553325,
83727,83727,66,16437,LakCreWX,Lake Ave & Crescent Ave,,42.917805,-76.553312,
85847,85847,66,12543,OwaFreNE,Owasco St & Frederick St,,42.927383,-76.553269,
79728,79728,66,16438,LakMetNW,Lake Ave & Metcalf Dr,,42.916803,-76.553246,
82279,82279,66,12512,LakYalNW,Lake Ave & Yale Ave,,42.91598,-76.55323,
82280,82280,66,12513,LakHavNW,Lake Ave & Harvard Ave,,42.915111,-76.553177,
82273,82273,66,12514,LakHobNW,Lake Ave & Hobart Ave,,42.914234,-76.553124,
82274,82274,66,12515,LakAmhNW,Lake Ave & Amherst Ave,,42.913357,-76.553071,
82275,82275,66,12516,LakBelNW,Lake Ave & Belle Ave,,42.912203,-76.553004,
79555,79555,66,16706,GenMorSX,E Genesee St & Morris St,,42.933506,-76.552976,
84762,84762,66,16351,GraCatEX,Grant Ave & Catlin St,,42.941822,-76.552914,
81971,81971,66,12522,LakR38SW,Lake Ave & State Hwy 38,,42.911299,-76.552902,
85653,85653,66,12195,SchSchSE,Schwartz Dr & Schwartz Cir,,42.946467,-76.552897,
80593,80593,66,16424,GraCatNW,Grant Ave & Catlin St,,42.941929,-76.552877,
82011,82011,66,16798,EgeMorNE,E Genesee St & Morris St,,42.933569,-76.552816,
83039,83039,66,12219,SchStaNW,Schwartz Dr & Standart Ave,,42.94448,-76.552802,
83038,83038,66,12214,SchSchNE,Schwartz Dr & Schwartz Cir,,42.946637,-76.5528,
80805,80805,66,16622,R31TowSX,State Rte 31 & Towpath Rd,,43.055752,-76.552765,
85652,85652,66,12190,StaSchNE,Standart Ave & Schwartz Dr,,42.944382,-76.552654,
79556,79556,66,16701,R31TwpNE,State Rte 31 & Towpath Rd,,43.055806,-76.552642,
82813,82813,66,12231,FraBeaNE,Franlin St & Beach Ave,,42.938296,-76.552504,
81791,81791,66,12315,McISchSW,McIntosh Dr & Schwartz Dr,,42.947865,-76.55246,
81638,81638,66,12212,SchMcISW,Schwartz Dr & McIntosh Dr,,42.947811,-76.552275,
85654,85654,66,12197,SchMcISE,Schwartz Dr & McIntosh Dr,,42.947811,-76.552213,
81065,81065,66,16468,LakMobNW,Lake Rd & Mobbs Rd,,42.893248,-76.551997,
82286,82286,66,16523,LakMccSE,Lake Rd & McClelland Dr,,42.89315,-76.551972,
80311,80311,66,12164,FraCaySW,Franklin St & Cayuga St,,42.938557,-76.551593,
79910,79910,66,16913,ThrSftSE,Throop Ave & Swift St,,42.920557,-76.551489,
79909,79909,66,16912,ThrOakEX,Throop Ave & Oakwood Ave,,42.919573,-76.551436,
80908,80908,66,16446,OwaAnnWX,Owasco St & Anna St,,42.926868,-76.551357,
81938,81938,66,16911,ThrCreSE,Throop Ave & Crescent Ave,,42.917882,-76.551342,
79907,79907,66,16910,ThrRobSE,Throop Ave & Roberts Rd,,42.917076,-76.551289,
79554,79554,66,16707,GenSheSW,E Genesee St & Sherman St,,42.933564,-76.551263,
83032,83032,66,16909,ThrLhrSE,Throop Ave & Lakehurst Dr,,42.916253,-76.551236,
83033,83033,66,16908,ThrWilSE,Throop Ave & Wilbur Ave,,42.91542,-76.551196,
79704,79704,66,12229,FraAdaNE,Franklin St & Adams St,,42.938773,-76.551151,
85848,85848,66,12542,OwaAnnNE,Owasco St & Anna St,,42.926842,-76.551147,
83029,83029,66,16907,ThrCopSE,Throop Ave & Copley St,,42.914454,-76.55113,
83030,83030,66,16906,ThrJarSE,Throop Ave & Jarvis St,,42.913657,-76.551089,
82801,82801,66,16924,FlmFirLM,Fleming Fire House #1,,42.895524,-76.551084,
82004,82004,66,16797,EgeCayNE,E Genesee St & Cayuga St,,42.933609,-76.551079,
83812,83812,66,9910,AubHSLM,Auburn High School,,42.910865,-76.551065,
79699,79699,66,12222,StaGraSW,Standart Ave & Grant Ave,,42.944368,-76.55104,
83031,83031,66,16905,ThrLocSE,Throop Ave & Locust St,,42.912807,-76.551024,
83586,83586,66,17955,FlmFirEX,Fleming Fire House #1,,42.895497,-76.550985,
81950,81950,66,12520,ThrFleSE,Throop Ave & Fleming St,,42.911993,-76.550947,
84759,84759,66,16352,GraSewSE,Grant Ave & Seward Ave,,42.944288,-76.550941,
80600,80600,66,16423,GraStaNW,Grant Ave & Standart Ave,,42.94444,-76.55088,
81066,81066,66,16469,LakWesNW,Lake Rd & West Lake MobileHome Park,,42.890879,-76.550866,
83036,83036,66,12211,McIPlaNE,McIntosh Dr & Auburn Plaza,,42.947976,-76.550834,
82303,82303,66,12187,SewGraNE,Seward Ave & Grant Ave,,42.944342,-76.550818,
80645,80645,66,17920,StanWdLM,Standart Woods Apt Bldg W,,42.947931,-76.550735,
85714,85714,66,15529,NewCamEX,SUNY Oswego New Campus,,43.449636,-76.550735,
85712,85712,66,15527,NewCamWX,SUNY Oswego New Campus,CAYUGA HALL & ONONDAGA HALL,43.449798,-76.550587,
80831,80831,66,16447,OwaHavWX,Owasco St & Havens St,,42.926459,-76.550271,
82284,82284,66,16521,LakPopSE,Lake Rd & Poplar Cv,,42.890388,-76.550174,
85849,85849,66,12541,OwaHavNE,Owasco St & Havens Ave,,42.926397,-76.550086,
83900,83900,66,16182,RudOnhSW,Rudolph St & Onondaga Hall,,43.451412,-76.549911,
80211,80211,66,17968,OneOnoSW,Oneida Hall & Onondaga Hall,ONEIDA HALL & ONONDAGA HALL,43.450453,-76.54982,
84128,84128,66,9896,AubPlaza,Auburn Plaza on McIntosh Drive,,42.949223,-76.549718,
82006,82006,66,16795,EgePerNE,E Genesee St & Perry St,,42.933675,-76.549613,
80316,80316,66,12166,FraElmSW,Franklin St & Elm St,,42.939305,-76.549576,
80428,80428,66,17941,RicCrkLM,Rice Creek,,43.429976,-76.549382,
80563,80563,66,12227,FraElmNE,Franklin St & Elm St,,42.93944,-76.549379,
81310,81310,66,17539,TheVilLM,SUNY Oswego The Village Residence,,43.447158,-76.549172,
82899,82899,66,16710,GenMapSW,E Genesee St & Maple St,,42.93365,-76.548726,
80889,80889,66,16448,OwaMelWX,Owasco Rd & Melrose Rd,,42.92521,-76.548516,
80313,80313,66,12167,FraSewSW,Franklin St & N Seward Ave,,42.939701,-76.548506,
81063,81063,66,16463,LakBonNW,Lake Rd & Bonnie Lynn Ter,,42.899584,-76.548503,
82287,82287,66,16526,LakBonEX,Lake Rd & Bonnie Lynn Ter,W LAKE RD & SAND BEACH DR,42.899477,-76.548478,
79695,79695,66,12226,SewFraNW,Seward Ave & Franklin St,,42.939872,-76.54847,
80212,80212,66,17969,PrkLot12,Resident 12 Parking Lot,COUNTY ROUTE 89 & COUNTY ROUTE 89,43.452499,-76.548364,
85273,85273,66,12540,OwaMelSE,Owasco St & Melrose Rd,,42.925094,-76.548331,
84760,84760,66,16353,GraMcIEX,Grant Ave & McIntosh Dr,WEEDSPORT SENNETT RD,42.948,-76.548259,
83037,83037,66,12210,GraMcINE,Grant Ave & McIntosh Dr,,42.948152,-76.548235,
82304,82304,66,12184,FraSewNE,Franklin St & N Seward Ave,,42.939854,-76.548235,
81064,81064,66,16465,LakOwaNW,Lake Rd & Owasco Ter,W LAKE RD & OWASCO TER,42.900552,-76.547941,
82288,82288,66,16529,LakOwaSE,Lake Rd & Owasco Ter,W LAKE RD & OWASCO TER,42.900436,-76.547891,
81788,81788,66,12316,GraAubNW,Grant Ave & Auburn Plaza Ent,,42.948977,-76.547696,
83086,83086,66,14460,GraCorSE,Grant Ave & Corporate Dr,,42.949407,-76.547365,
84129,84129,66,9897,AubWalMT,Auburn Wal-Mart on Grant Ave,,42.953856,-76.547249,
82900,82900,66,16711,GenSewSW,E Genesee St & Seward Ave,,42.933725,-76.547137,
80826,80826,66,16449,Owa1stWX,Owasco Rd & 1st Ave,,42.922662,-76.547015,
80802,80802,66,16623,R31SpeSX,State Rte 31 & Speedway Dr,,43.05598,-76.547002,
82005,82005,66,16794,EgeSewNE,E Genesee St & Seward Ave,,42.933806,-76.546915,
82082,82082,66,12539,Owa1stSE,Owasco St & 1st Ave,,42.922537,-76.546903,
79557,79557,66,16700,R31SpeNE,State Rte 31 & Speedway Dr,,43.056025,-76.546855,
82805,82805,66,16922,SanOlwSW,Sand Beach Rd & Old West Lake Rd,,42.903741,-76.546785,
82305,82305,66,12183,FraHooNE,Franklin St & Hoopes Ave,,42.940556,-76.546624,
83931,83931,66,16450,Owa2ndWX,Owasco Rd & 2nd Ave,,42.921795,-76.54658,
85637,85637,66,16530,LakPetSE,Lake Rd & Petre Dr,,42.902524,-76.546546,
82081,82081,66,12538,Owa2ndSE,Owasco St & 2nd Ave,,42.921688,-76.546493,
81062,81062,66,16462,LakOldNW,Lake Rd & Old West Lake Rd,,42.902686,-76.54646,
84153,84153,66,16471,LakBucWX,Lake Rd & Buck Point Rd,,42.886593,-76.546427,
82285,82285,66,16520,LakBucSE,Lake Rd & Buck Point Rd,,42.886504,-76.546292,
83930,83930,66,16451,Owa3rdWX,Owasco Rd & 3rd Ave,,42.92091,-76.546157,
82075,82075,66,12537,Owa3rdSE,Owasco St & 3rd Ave,,42.920803,-76.546083,
83933,83933,66,16452,Owa4thWX,Owasco Rd & 4th Ave,,42.920078,-76.545969,
82074,82074,66,12536,Owa4thSE,Owasco Rd & 4th Ave,,42.919917,-76.545907,
83932,83932,66,16453,OwaBriWX,Owasco Rd & Bristol Ave,,42.918628,-76.545877,
80732,80732,66,12169,FraHerSW,Franklin St &  N Herman Ave,,42.940934,-76.545838,
82077,82077,66,12535,OwaBriSE,Owasco Rd & Bristol Ave,,42.918431,-76.545789,
80946,80946,66,17477,TpkWarEX,Turnpike Rd & Ward Rd,,42.99014,-76.545718,
82897,82897,66,16712,GenHooSW,E Genesee St & Hoopes Ave,,42.933845,-76.545585,
82008,82008,66,16793,EgeHooNE,E Genesee St & Hoopes Ave,,42.934016,-76.545438,
83935,83935,66,16454,OwaAdaWX,Owasco Rd & Adams Ave,,42.916033,-76.545434,
82076,82076,66,12534,OwaAdaSE,Owasco Rd & Adams Ave,,42.91589,-76.545335,
80643,80643,66,17922,LowAubLM,Lowe's Auburn,,42.955391,-76.545296,
79916,79916,66,12201,GraBroSE,Grant Ave & Brookside Dr,,42.953001,-76.54515,
83899,83899,66,16183,PenFldSX,Penfield Library,,43.454218,-76.545082,
81190,81190,66,12523,38R437SW,State Hwy 38 & State Hwy 437,,42.904819,-76.545078,
81951,81951,66,12209,GraJwaNE,Grant Ave & John Walsh Blvd,,42.953216,-76.545077,
82804,82804,66,16923,SanTcrSW,Sand Beach Rd & Traffic Circle,,42.904676,-76.545053,
83934,83934,66,16455,OwaVanNW,Owasco Rd & Vanduyn Ave,,42.914737,-76.544948,
82079,82079,66,12533,OwaVanSE,Owasco Rd & Van Duyne Ave,,42.914594,-76.544849,
83937,83937,66,16456,OwaFreWX,Owasco Rd & French Ave,,42.913923,-76.544612,
82078,82078,66,12532,OwaFreSE,Owasco Rd & French Ave,,42.913807,-76.544513,
82898,82898,66,16713,GenHerSW,E Genesee St & Herman Ave,,42.933983,-76.544144,
80646,80646,66,17921,GraWalNW,Grant Ave & Drive to Walmart,,42.954731,-76.544135,
82007,82007,66,16792,EgeHerNE,E Genesee St & Herman Ave,,42.934225,-76.543997,
81981,81981,66,16170,PenFldNX,Penfield Library,,43.454301,-76.543953,
79917,79917,66,12203,GraProSE,Grant Ave & Prospect St,,42.955637,-76.543498,
82244,82244,66,18006,ProGraNE,Prospect St & Grant Ave,PROSPECT ST & GRANT AVENUE RD,42.955682,-76.543289,
83936,83936,66,16457,OwaStrNW,Owasco Rd & Stryker Ave,,42.912252,-76.543176,
81463,81463,66,9895,CayugaCC,Cayuga Community College,,42.943276,-76.543026,
82241,82241,66,18009,ProGraSE,Prospect St & Grant Ave,PROSPECT ST & GRANT AVENUE RD,42.955325,-76.543016,
82080,82080,66,12531,OwaStrSE,Owasco Rd & Stryker Ave,,42.912127,-76.543003,
83253,83253,66,16699,R31CliNX,State Rte 31 & Clinton Rd,,43.056338,-76.542981,
85104,85104,66,16169,WalheaNX,Walker Health Center,,43.455397,-76.542766,
79913,79913,66,12204,GraPlzSE,Grant Ave & Plaza Dr,,42.956883,-76.542739,
84290,84290,66,16866,FraCccNE,Franklin St & Cayuga Comm College,,42.942436,-76.542665,
84515,84515,66,16804,ProBroNE,Prospect St & Brookside Dr,,42.952631,-76.542635,
83902,83902,66,16184,walHeaSX,Walker Health Center,,43.455469,-76.542468,
80488,80488,66,17431,TpkWrdNE,Turnpike Rd & Ward Rd,,42.991384,-76.541975,
82895,82895,66,16714,GenMarSW,E Genesee St & Marvine Ave,,42.934357,-76.541103,
83929,83929,66,16459,OwaRivNW,Owasco Rd & Riverside Dr,,42.909948,-76.541097,
85222,85222,66,12529,OwaRivSE,Owasco Rd & Riverside Dr,,42.909832,-76.540949,
82010,82010,66,16791,EgeMarNE,E Genesee St & Marvine AVe,,42.934599,-76.540919,
82100,82100,66,16326,GraGatNE,Grant Ave & Gates Rd,,42.960101,-76.540756,
84292,84292,66,16862,ProBoyNW,Prospect St & Boyle Ave,,42.949172,-76.540513,
84511,84511,66,16803,ProBoyEX,Prospect St & Boyle Ave,,42.949109,-76.540439,
84293,84293,66,16863,ProBriNW,Prospect St & Brister Ave,,42.948152,-76.540435,
84387,84387,66,15521,SUNYOsw,SUNY Oswego Campus Center,,43.453987,-76.540364,
84510,84510,66,16802,ProBriEX,Prospect St & Brister Ave,,42.948053,-76.540348,
84288,84288,66,16864,ProCccNW,Prospect St & Cayuga Comm College,,42.9445,-76.54016,
84068,84068,66,12172,FraProSW,Franklin St & Prospect St,,42.943381,-76.540119,
84069,84069,66,12173,ProCayCC,Prospect St & Cayuaga Coll Entrance,,42.944357,-76.540098,
84289,84289,66,16865,ProFraNW,Prospect St & Franklin St,,42.943525,-76.540095,
83901,83901,66,16185,RudCenSW,Rudolph St & Centennial Dr,,43.456567,-76.540028,
82896,82896,66,16715,GenAldSW,E Genesee St & Alden Ave,,42.934493,-76.539958,
85105,85105,66,16168,RudCenNX,Rudolph St & Centennial Dr,,43.456702,-76.539817,
82009,82009,66,16790,EgeAldNX,E Genesee St & Alden Ave,,42.934736,-76.539774,
81060,81060,66,16460,OwaWatNW,Owasco Rd & Waterford Ln,,42.907804,-76.539253,
85223,85223,66,12528,OwaWatSE,Owasco Rd & Waterford Ln,,42.907697,-76.539105,
82893,82893,66,16716,GenLinSW,E Genesee St & Linn Ave,,42.93463,-76.538788,
79914,79914,66,12205,GraGraSE,Grant Ave & Grant Ave Plaza Ent,,42.96339,-76.538737,
85148,85148,66,16789,EgeLinNX,E Genesee St & Linn Ave,,42.934872,-76.538641,
81179,81179,66,12524,437OwaSW,State Hwy 437 & Owasco Rd,,42.906446,-76.538176,
81061,81061,66,16461,OwaWhiNW,Owasco Rd & White Bridge Rd,,42.906517,-76.53814,
81931,81931,66,12527,Owa437SE,Owasco Rd & State Hwy 437,,42.906446,-76.538016,
80743,80743,66,9679,WasBaySW,Washington Blvd & Baylis St,,43.453526,-76.537855,
83811,83811,66,9911,EOL Aub5,EOL Auburn Lake & Owasco,,42.904209,-76.537847,
85397,85397,66,18013,GrantPlz,Grant Ave Plaza,,42.963169,-76.537811,
82894,82894,66,16717,GenHunSW,E Genesee St & Hunter Ave,,42.934812,-76.537655,
82984,82984,66,16019,WshBayNX,Washington Blvd & Baylis St,,43.453581,-76.537582,
85149,85149,66,16788,EgeHunNE,E Genesee St & Hunter Ave,,42.934973,-76.537434,
84152,84152,66,16472,H38RosNW,State Hwy 38 & Ross Way,,42.871417,-76.536859,
83730,83730,66,7912,GrntPlLM,Grant Ave Plaza,,42.963072,-76.536813,
85858,85858,66,16519,S38RosEX,State Hwy 38 & Ross Way,,42.87139,-76.536736,
82361,82361,66,15534,LakHalNX,SUNY Oswego Laker Hall,,43.445334,-76.535549,
81893,81893,66,16306,LakerNLM,Laker Hall,,43.446777,-76.535344,
82892,82892,66,16719,GenWegSW,E Genesee St & Wegman St,,42.935175,-76.535119,
85143,85143,66,16786,EgeWegNE,E Genesee St & Wegman St,,42.935257,-76.53491,
85685,85685,66,9682,WasSheSW,Washington Blvd & Sheldon Ave,,43.45364,-76.534901,
80599,80599,66,16422,GraHidNW,Grant Ave & Hidden Valley Dr,,42.969772,-76.534893,
84757,84757,66,16354,GraHidEX,Grant Ave & Hidden Valley Dr,,42.969665,-76.534893,
85102,85102,66,16164,SheTakEX,Sheldon Ave & Takamine Rd,,43.454939,-76.534832,
82983,82983,66,16016,WshSheNE,Washington Blvd & Sheldon Ave,,43.453695,-76.534467,
85100,85100,66,16160,RomneyLT,SUNY Oswego Romney Lot Shelter,,43.450246,-76.534378,
85121,85121,66,3486,RomneyLM,SUNY Oswego Romney Lot Shelter,,43.4503,-76.534341,
84151,84151,66,16473,H38StoNW,State Hwy 38 & Stone School Rd,,42.86813,-76.533805,
85857,85857,66,16518,S38StoEX,State Hwy 38 & Stone School Rd,,42.868041,-76.533731,
81074,81074,66,16721,GenJohSW,E Genesee St & John Smith Ave,,42.935358,-76.533456,
80937,80937,66,17478,TpkWeeSW,Turnpike Rd & Weedsport Sennett Rd,,42.994581,-76.533159,
80487,80487,66,17430,WeeTpkSE,Weedsport Sennett Rd & Turnpike Rd,,42.994626,-76.532901,
85686,85686,66,9684,WasFifSW,Washington Blvd & Fifth Ave,,43.453708,-76.532555,
85146,85146,66,16783,EgeKenNE,E Genesee St & Kenwood Rd,,42.935521,-76.532533,
85454,85454,66,16085,5thWshSE,5th Ave & Washington Blvd,,43.453565,-76.532368,
83518,83518,66,16419,GraHeaNW,Grant Ave & Healy Rd,,42.987601,-76.532304,
85451,85451,66,16086,5th104NW,5th Ave & Hwy 104,,43.451854,-76.532274,
84756,84756,66,16357,GraHeaEX,Grant Ave & Healy Rd,,42.987529,-76.532255,
80938,80938,66,17479,WeeGraSW,Weedsport Sennett Rd & Grant Ave,,42.991898,-76.532039,
81864,81864,66,16356,GraMilSE,Grant Ave & Miller Rd,,42.983833,-76.531981,
85453,85453,66,16084,5th104SE,5th Ave & Hwy 104,,43.451533,-76.531925,
84767,84767,66,16358,GraWeeEX,Grant Ave & Weedsport Sennet Rd,,42.991809,-76.53189,
83519,83519,66,16418,GraWeeNW,Grant Ave & Weedsport Sennett Rd,,42.991871,-76.531878,
80597,80597,66,16420,GraCouNW,Grant Ave & County House Rd,,42.982141,-76.531863,
82603,82603,66,16087,5thUtiNW,5th Ave & W Utica St,,43.449616,-76.531731,
85450,85450,66,16083,Uti5thNE,W Utica St & 5th Ave,,43.449473,-76.531532,
83585,83585,66,17956,4950WLak,4950 W Lake Rd,4950 W LAKE RD,42.855301,-76.531476,
80598,80598,66,16421,GraCheWX,Grant Ave & Chestnut Ridge Rd,,42.977612,-76.531474,
84758,84758,66,16355,GraCheSE,Grant Ave Chestnut Ridge Rd,,42.977532,-76.531437,
83584,83584,66,17957,4951WLak,4951 W Lake Rd,4951 W LAKE RD,42.855167,-76.531426,
85446,85446,66,16088,Uti4thSW,W Utica St & 4th Ave,,43.449447,-76.530911,
85449,85449,66,16082,Uti4thNE,W Utica St & 4th Ave,,43.449502,-76.530589,
80116,80116,66,16023,Wsh3rdSW,Washington Blvd & 3rd Ave,,43.453767,-76.530333,
82981,82981,66,16013,Wsh3rdNE,Washington Blvd & 3rd Ave,,43.45383,-76.529911,
79775,79775,66,16723,GenButSX,E Genesee St & Butera Dr,,42.935769,-76.529762,
85147,85147,66,16782,EgeButNE,E Genesee St & Butrea Dr,,42.93585,-76.529602,
80800,80800,66,16625,R31TwpSX,State Rte 31 & Towpath Rd,,43.06466,-76.528673,
84398,84398,66,15525,SunRisLM,Sunrise Nursing Home,,43.445968,-76.528526,
83511,83511,66,16417,GraPagNW,Grant Ave & Page Rd,,42.995801,-76.527739,
82669,82669,66,3505,WbsSenSE,W.Bridge St & W. Seneca St,,43.453853,-76.527689,
82086,82086,66,16090,UtiHilSX,W Utica St & Hillside Ave,,43.449562,-76.527647,
79566,79566,66,3510,WbgWsnNE,W.Bridge St & W Seneca St,,43.45388,-76.527479,
82741,82741,66,16075,UtiHilNE,W Utica St & Hillside Ave,,43.449625,-76.5273,
84150,84150,66,16474,LakWycNW,Lake Rd & Wyckoff Rd,,42.841975,-76.527065,
85867,85867,66,16517,LakWycEX,Lake Rd & Wyckoff Rd,,42.841877,-76.527004,
84768,84768,66,16359,GraDepSE,Grant Ave & Depot Rd,,42.997362,-76.526192,
85328,85328,66,16724,GenWalSW,E Genesee St & Walker Rd,,42.936225,-76.525821,
83908,83908,66,16415,GraTurNW,Grant Ave & Turnpike Rd,,42.997945,-76.525688,
85144,85144,66,16781,EgeWalNX,E Genesee St & Walker Rd,,42.936315,-76.525661,
79568,79568,66,3515,WbgJhnSX,W.Bridge St & John St,,43.453977,-76.524239,
85865,85865,66,16515,S38DucSE,State Hwy 38 & Duck Rd,,42.81311,-76.524132,
79565,79565,66,3518,WbgJohNE,W.Bridge St & John St,,43.454013,-76.524128,
84148,84148,66,16476,S38DucNW,State Hwy 38 & Duck Rd,,42.81329,-76.524108,
82209,82209,66,16047,SenLibSW,W Seneca St & Liberty St,,43.455797,-76.523601,
83213,83213,66,16039,SenLibNE,W Seneca St & Liberty St,,43.455941,-76.523279,
85687,85687,66,9686,WbgLibSW,W Bridge St & Liberty St,,43.454025,-76.522762,
84149,84149,66,16475,S38F23NW,State Hwy 38 & Fire Lane 23,STATE ROUTE 38 & FIRE LANE 23,42.821383,-76.522714,
85866,85866,66,16516,S38F23SE,State Hwy 38 & Fire Lane 23,STATE ROUTE 38 & FIRE LANE 23,42.821114,-76.522578,
82088,82088,66,16092,UtiLibSX,W Utica St & Liberty St,,43.449743,-76.522397,
79784,79784,66,3537,WbgLirNE,W.Bridge St & Liberty St,,43.454088,-76.522315,
82739,82739,66,16073,UtiLibNE,W Utica St & Liberty St,,43.449798,-76.522124,
85859,85859,66,16048,SenOntSW,W Seneca St & Ontario St,,43.456275,-76.521977,
83214,83214,66,16038,SenOntNE,W Seneca St & Ontario St,,43.456401,-76.521716,
82090,82090,66,16094,UtiBabSW,W Utica St & Babcock St,,43.449847,-76.520089,
82503,82503,66,16050,SenW8tSW,W Seneca St & W 8th St,,43.45687,-76.52003,
83216,83216,66,16036,SenW8tNE,W Seneca St & W 8th St,,43.456996,-76.519757,
82740,82740,66,16070,UtiDubNE,W Utica St & Dublin St,,43.44992,-76.519196,
84628,84628,66,16051,SenW7tSW,W Seneca St & W 7th St,,43.45715,-76.519063,
83217,83217,66,16035,SenW7tNE,W Seneca St & W 7th St,,43.457285,-76.518778,
80795,80795,66,16626,R31LipSW,State Rte 31 & Lippoldt Rd,,43.065532,-76.518716,
82225,82225,66,3548,WbgW8tSW,W.Bridge St & W 8th St,,43.45432,-76.518716,
84859,84859,66,16109,EriHawNX,Erie St & Hawley St,,43.447064,-76.518613,
