objectid,ntm_stop_i,ntm_feed_i,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
83379,83379,66,6745,NcrHeySE,N.Crouse Ave & Hawley Ave,,43.05316100000,-76.13636300000
82481,82481,66,8577,DarLstSE,Darlington Rd & Listman Ave,,43.07468300000,-76.13632800000
84368,84368,66,344,EfaScrNE,E.Fayette St & S.Crouse Ave,,43.04852300000,-76.13630800000
85232,85232,66,10804,OakRugSE,Oak St & Rugby Rd,,43.06688500000,-76.13630400000
82293,82293,66,6608,OakRugNE,Oak St & Rugby Rd,,43.06706400000,-76.13629100000
82991,82991,66,17639,ParOakSW,Park St & Oak St,,43.06325900000,-76.13628500000
83467,83467,66,1100,DarGrdNW,Darlington Rd & Grant Blvd,,43.07249900000,-76.13625700000
85780,85780,66,10721,OakSidNW,Oak St & Sidney St,,43.06567600000,-76.13625600000
85781,85781,66,10720,RugOakNE,Rugby Rd & Oak St,,43.06696600000,-76.13624200000
83380,83380,66,6744,HeyNcrNE,Hawley Ave & N.Crouse Ave,,43.05327700000,-76.13622700000
80916,80916,66,8379,Ebr474WX,474 E Brighton Ave,,43.01511300000,-76.13621400000
85783,85783,66,10722,OakFarNW,Oak St & Farmer St,,43.06441400000,-76.13619600000
81710,81710,66,1229,OakSidSE,Oak St & Sidney St,,43.06553300000,-76.13618200000
83495,83495,66,11783,LorGleSW,Lorretto Drive & Glen Ave,,43.00889200000,-76.13613800000
85782,85782,66,10723,OakParNW,Oak St & Park St,,43.06334900000,-76.13613600000
82290,82290,66,6603,OakFrmNE,Oak St & Farmer St,,43.06445900000,-76.13613500000
81306,81306,66,10803,OakFarSE,Oak St & Farmer St,,43.06429800000,-76.13612300000
81324,81324,66,9403,CotRodNE,Court St & Roxford Rd N,,43.08391300000,-76.13610300000
83496,83496,66,11788,LorGleSE,Loretto Driveway & E Glen Ave,,43.00899900000,-76.13610100000
85237,85237,66,10802,OakParSE,Oak St & Park St,,43.06320500000,-76.13605000000
80657,80657,66,1099,GrdDarNE,Grant Blvd & Darlington Rd,,43.07242700000,-76.13604800000
85777,85777,66,10724,OakJasNW,Oak St & Jasper St,,43.06243500000,-76.13603900000
85776,85776,66,10725,OakDouNW,Oak St & Douglas St,,43.06214000000,-76.13601500000
81899,81899,66,1854,EmyBedSW,E.Molloy Rd & Breman Ave,,43.09826500000,-76.13599400000
82886,82886,66,14900,OakJasSE,Oak St & Jasper St,,43.06229200000,-76.13597800000
80326,80326,66,6522,OakJapNE,Oak St & Jasper St,,43.06244400000,-76.13596500000
85452,85452,66,6678,JamCCBLM,James St & CCBI,,43.05855900000,-76.13595900000
85779,85779,66,10726,OakHigNW,Oak St & Highland Ave,,43.06086000000,-76.13591800000
82643,82643,66,16265,RogAptLM,Rogers Apts,,43.22955900000,-76.13586800000
85236,85236,66,10800,OakHigSE,Oak St & Highland Ave,,43.06073400000,-76.13583200000
84724,84724,66,50,LorettLM,Loretto Rest,,43.00505100000,-76.13573700000
82908,82908,66,17389,EcoJamSW,E Colvin St & Jamesville Ave,,43.02618700000,-76.13572700000
84323,84323,66,1636,EcoJavSW,E.Colvin St & Jamesville Ave,,43.02619600000,-76.13572700000
85015,85015,66,9378,MatPyaSW,Malden Rd & Plymouth Ave,,43.10468400000,-76.13572400000
80264,80264,66,6082,ThuStvNE,Thurber St & Stevens Pl,,43.01811200000,-76.13567900000
81890,81890,66,16305,VncAptLM,Vincent Apartments,,43.02039500000,-76.13566300000
81145,81145,66,8392,Jav238WX,Jamesville Av & 238 Jamesville Av,,43.02533600000,-76.13556800000
80988,80988,66,1640,JavEcoSE,Jamesville Ave & E.Colvin St,,43.02613300000,-76.13554300000
84478,84478,66,8388,Jav239EX,Jamesville Av & 239 Jamesville Av,,43.02530900000,-76.13550700000
82474,82474,66,11082,BriIvyNW,E Brighton Ave & Ivy Ridge Rd,E BRIGHTON AVE,43.01382400000,-76.13547600000
81647,81647,66,9363,MatPyaNE,Malden Rd & Plymouth Ave,,43.10474700000,-76.13544000000
84324,84324,66,1639,EcoJavNE,E.Colvin St & Jamesville Ave,,43.02621300000,-76.13543100000
85233,85233,66,10805,RugHelSW,Rugby Rd & Helen St,,43.06693800000,-76.13535300000
80913,80913,66,8370,EbrIvySE,E Brighton Av & Ivy Ridge Rd,,43.01368000000,-76.13534100000
82914,82914,66,10719,RugHelNE,Rugby Rd & Helen St,,43.06697400000,-76.13513100000
85610,85610,66,17861,HawLodNW,Hawley Ave & Lodi St,,43.05326700000,-76.13506700000
84006,84006,66,447,JamOakNW,James St & Oak St,JAMES ST & OAK ST,43.05902400000,-76.13498300000
82072,82072,66,11304,LodHawSW,Lodi St & Hawley Ave,,43.05341000000,-76.13498000000
84237,84237,66,8101,HeyLodSW,Hawley Ave & Lodi St,,43.05329400000,-76.13491900000
80266,80266,66,6080,ThuIvySW,Thurber St & Ivy Ridge Rd,,43.01821000000,-76.13488900000
85448,85448,66,6671,GrdKwdNE,Grant Blvd & Kenwick Dr,,43.07251500000,-76.13486300000
80065,80065,66,9387,EmyPyaNE,E Molloy Rd & Plymouth Ave,,43.09831800000,-76.13484500000
85401,85401,66,18017,LngManLM,Long Manor Apartments,,43.22929000000,-76.13484200000
81757,81757,66,5938,SmaPacEW,S.Main St & Palace Ct,,43.12843700000,-76.13480800000
82477,82477,66,11084,BriBalNW,E Brighton Ave & Ball Cir,E BRIGHTON AVE & BALL CIR,43.01272200000,-76.13480000000
85924,85924,66,12552,WavUniSW,Waverly Ave & University Ave,,43.04052800000,-76.13479100000
84563,84563,66,5448,UnsUnvNX,University Pl & University Ave,,43.03944400000,-76.13474400000
81750,81750,66,5936,SmaPacNW,S.Main St & Palace Ct,,43.12863400000,-76.13472200000
83254,83254,66,5450,UnsUnvSW,University Pl & University Ave,,43.03938200000,-76.13470700000
83024,83024,66,10366,R11MudNW,Route 11 & Mud Mill Rd,,43.21729000000,-76.13470000000
82342,82342,66,14916,OakJamNE,Oak St & James St,,43.05940800000,-76.13469900000
84531,84531,66,14899,JamOakSW,James St & Oak St,,43.05913100000,-76.13467500000
83286,83286,66,6246,CotWnrSX,Court St & Wayland Rd,,43.08414500000,-76.13467100000
80604,80604,66,10578,BriBalSE,E Brighton Ave & Ball Cir,,43.01258800000,-76.13466400000
81044,81044,66,14556,JamOakSW,James St & Oak St,,43.05897000000,-76.13466200000
84000,84000,66,449,OakJamNW,Oak St & James St,,43.05925600000,-76.13462500000
81054,81054,66,10114,ForSimSE,Forestry Dr & Sims Dr,,43.03542500000,-76.13460200000
82606,82606,66,9568,MadUniSW,Madison St & University Ave,,43.04534400000,-76.13459800000
84778,84778,66,9357,EmyPyaSW,E Molloy Rd & Plymouth Ave S,,43.09826400000,-76.13458600000
82602,82602,66,6679,GrdDewSW,Grant Blvd & Dewitt St,,43.07248800000,-76.13457900000
80915,80915,66,8378,JavMsjWX,Jamesville Av & Mount St James,,43.02316000000,-76.13456000000
85407,85407,66,18018,UniAdaSW,University Ave & E Adams St,UNIVERSITY AVE & E ADAMS ST,43.04253300000,-76.13451600000
84378,84378,66,12709,UniMarSW,University Ave & Marshall St,UNIVERSITY AVE & MARSHALL ST,43.04152100000,-76.13449300000
85993,85993,66,5636,BrrMudSE,Brewerton Rd & Mud Mill Rd,,43.21687800000,-76.13449100000
85014,85014,66,9379,MatBsnSW,Malden Rd & Boston Rd,,43.10473700000,-76.13448900000
84728,84728,66,9992,SimForNW,Sims Dr & Forestry Dr,,43.03549600000,-76.13447900000
79999,79999,66,345,EfaUnvSW,E.Fayette St & University Ave,,43.04845000000,-76.13447000000
81665,81665,66,2157,EgeUnvSW,E.Genesee St & University Ave,,43.04685700000,-76.13442300000
84009,84009,66,444,JamOakSE,James St & Oak St,,43.05925600000,-76.13440300000
85937,85937,66,8004,ArcGymEX,Archbold Gymnasium,,43.03616700000,-76.13439100000
82607,82607,66,9569,UniHarNW,University Ave & Harrison St,,43.04430500000,-76.13439000000
83287,83287,66,6247,CotWnrNE,Court St & Wayland Rd,,43.08418000000,-76.13438700000
80286,80286,66,9547,ArcGymLM,Archbold Gymnasium,,43.03637300000,-76.13437900000
85234,85234,66,10806,RugDewSW,Rugby Rd & Dewitt St,,43.06698200000,-76.13424200000
85254,85254,66,2160,EgeUnvNE,E.Genesee St & University Ave,,43.04691000000,-76.13417600000
81646,81646,66,9362,MatBsnNE,Malden Rd & Boston Rd,,43.10479900000,-76.13415500000
81039,81039,66,351,EfaUnvNE,E.Fayette St & University Ave,,43.04849500000,-76.13414900000
85368,85368,66,9232,CttFrfSX,Chestnut St & Fairfield Dr,,43.13618100000,-76.13412900000
82913,82913,66,10718,RugDewNE,Rugby Rd & Dewitt St,,43.06704400000,-76.13399500000
81751,81751,66,5935,SmaSadEW,S.Main St & Sandra Ln,,43.12960900000,-76.13373200000
84254,84254,66,8367,EbrAinWX,E Brighton Av & Ainsley Dr,E BRIGHTON AVE & AINSLEY DR,43.01089500000,-76.13371700000
81146,81146,66,8393,JavPhsWX,Jamesville Av & Percy Hughes School,,43.02221900000,-76.13367400000
79889,79889,66,5931,SmaSadNW,S.Main St & Sandra Ln,,43.12980600000,-76.13364500000
80064,80064,66,9386,EmyBsnNE,E Molloy Rd & Boston Ave,,43.09838800000,-76.13348700000
81402,81402,66,6681,GrdPleNE,Grant Blvd & Pleasantview Ave,,43.07260400000,-76.13345500000
84479,84479,66,8387,JavPhsEX,Jamesville Rd & PercyHughes School,,43.02195900000,-76.13339100000
83023,83023,66,10369,HarShiNW,Harris Cir & Shirley Dr,,43.14353200000,-76.13338700000
82957,82957,66,17,ThuAldSX,Thurber St & Alden St,,43.01850400000,-76.13333500000
82640,82640,66,16337,EcoNhuNE,E ColvinSt & N Hughes Pl,,43.02569200000,-76.13333500000
83283,83283,66,6242,CotSbrSW,Court St & S Berwick Rd,,43.08404500000,-76.13332500000
79542,79542,66,5982,EcoHgpSE,E.Colvin St & Hughes Pl,,43.02563900000,-76.13332300000
82796,82796,66,7884,MatNflSW,Malden Rd & N.Florida Rd,MALDEN RD & N FLORIDA RD,43.10473600000,-76.13327900000
80977,80977,66,10124,ThuAldNW,Thurber St & Alden St,,43.01858400000,-76.13322300000
84083,84083,66,6568,OakHeySE,Oak St & Hawley Ave,,43.05517200000,-76.13321200000
82690,82690,66,6545,LodOakSX,Lodi St & Oak St,,43.05246000000,-76.13320400000
85235,85235,66,10807,RugSedSW,Rugby Rd & Sedgwick Dr,,43.06701700000,-76.13311900000
84580,84580,66,6562,HeyOakNE,Hawley Ave & Oak St,,43.05527100000,-76.13311300000
82700,82700,66,6543,OakLodNW,Oak St & Lodi St,,43.05249600000,-76.13309300000
85153,85153,66,6063,JavSitNW,Jamesville Ave & Smith Ln,,43.02154700000,-76.13307100000
79571,79571,66,14625,OakLodNE,Oak St & Lodi St,,43.05276400000,-76.13306800000
82722,82722,66,12553,WavWalSW,Waverly Ave & Walnut Pl,,43.04049900000,-76.13303900000
82910,82910,66,10717,SedRu2NW,Sedgwick Dr & Rugby Rd,,43.06710600000,-76.13303200000
84255,84255,66,8368,EbrEglNW,E Brighton Ave & E Glen Ave,E BRIGHTON AVE & UNNAMED STREET,43.00959600000,-76.13301600000
82705,82705,66,6541,LodOakNE,Lodi St & Oak St,,43.05238800000,-76.13298200000
82617,82617,66,6244,CotNbeNE,Court St & N Berwick Rd,,43.08406300000,-76.13297900000
85913,85913,66,7893,HrsCirLM,Harris Circle,,43.14207200000,-76.13295700000
82108,82108,66,1871,NflMatSE,N.Florida Rd & Malden Rd,,43.10474500000,-76.13294500000
82732,82732,66,9381,NflCmpNW,N Florida Ave & Campbell Rd,,43.10326700000,-76.13291000000
80041,80041,66,5074,JamRICLM,James St & Royal Ins Co,,43.06007800000,-76.13287100000
80068,80068,66,9382,NflErlNW,N Florida Ave & Earl Ave,,43.10205800000,-76.13285100000
81649,81649,66,9361,NflCmpSE,N Florida Ave & Campbell Rd,,43.10306100000,-76.13282400000
82166,82166,66,15512,JavVinNW,Jamesville Ave & Vincent St,,43.02123400000,-76.13282400000
80372,80372,66,9487,BirdLbLM,Bird Library,University Ave,43.03941600000,-76.13280700000
85151,85151,66,6066,ThrAldNE,Thurber St & Alden St,,43.01867300000,-76.13280400000
